,RCLC1 Price,Date,Daily Return
5424,2.798,2015-08-05,-0.004991097705128976
5425,2.813,2015-08-06,0.005346653264430466
5426,2.798,2015-08-07,-0.0053466532644304106
5427,2.842,2015-08-10,0.015603153431619523
5428,2.844,2015-08-11,0.0007034822660853737
5429,2.931,2015-08-12,0.03013214978776095
5430,2.787,2015-08-13,-0.05037791322894425
5431,2.801,2015-08-14,0.005010747778160417
5432,2.728,2015-08-17,-0.026407756296755795
5433,2.704,2015-08-18,-0.008836581800498
5434,2.716,2015-08-19,0.004428051515732004
5435,2.755,2015-08-20,0.014257232908428065
5436,2.676,2015-08-21,-0.029094300338895696
5437,2.65,2015-08-24,-0.009763502267851241
5438,2.685,2015-08-25,0.013121087962697276
5439,2.693,2015-08-26,0.0029750858686338434
5440,2.638,2015-08-27,-0.020634759534339027
5441,2.715,2015-08-28,0.028770899090775983
5442,2.689,2015-08-31,-0.009622576099171052
5443,2.702,2015-09-01,0.00482286225127938
5444,2.648,2015-09-02,-0.020187601463245216
5445,2.725,2015-09-03,0.02866379004044556
5446,2.655,2015-09-04,-0.02602377342130536
5447,2.71,2015-09-08,0.02050398019770737
5448,2.651,2015-09-09,-0.022011707584721082
5449,2.683,2015-09-10,0.011998644136598577
5450,2.693,2015-09-11,0.003720242385974809
5451,2.758,2015-09-14,0.023849965541648175
5452,2.728,2015-09-15,-0.010937039389894276
5453,2.66,2015-09-16,-0.025242617187607938
5454,2.652,2015-09-17,-0.0030120504699916095
5455,2.605,2015-09-18,-0.01788139711828588
5456,2.573,2015-09-21,-0.012360141905723154
5457,2.577,2015-09-22,0.0015533983706208624
5458,2.569,2015-09-23,-0.003109213542481459
5459,2.591,2015-09-24,0.008527183452226425
5460,2.564,2015-09-25,-0.010475362521549385
5461,2.563,2015-09-28,-0.0003900916764895406
5462,2.586,2015-09-29,0.008933832967731458
5463,2.524,2015-09-30,-0.024267335670698987
5464,2.433,2015-10-01,-0.036719880877581254
5465,2.451,2015-10-02,0.00737104074458995
5466,2.45,2015-10-05,-0.00040807998933988925
5467,2.47,2015-10-06,0.008130126083250309
5468,2.474,2015-10-07,0.0016181233304102998
5469,2.498,2015-10-08,0.009654137733089825
5470,2.502,2015-10-09,0.0016000003413332096
5471,2.498,2015-10-13,-0.001600000341333269
5472,2.518,2015-10-14,0.007974523918769327
5473,2.453,2015-10-15,-0.026153170345803136
5474,2.43,2015-10-16,-0.009420507923895037
5475,2.442,2015-10-19,0.0049261183360557815
5476,2.476,2015-10-20,0.013826979133836572
5477,2.404,2015-10-21,-0.029510338149388565
5478,2.386,2015-10-22,-0.007515692997236657
5479,2.286,2015-10-23,-0.04281475830310552
5480,2.062,2015-10-26,-0.10312717977785077
5481,2.092,2015-10-27,0.014444160607908306
5482,2.033,2015-10-28,-0.028608011556466972
5483,2.257,2015-10-29,0.10452396318918912
5484,2.321,2015-10-30,0.02796162945690145
5485,2.256,2015-11-02,-0.028404793656487716
5486,2.253,2015-11-03,-0.00133067218570495
5487,2.262,2015-11-04,0.003986716243821383
5488,2.364,2015-11-05,0.04410572184992309
5489,2.371,2015-11-06,0.0029567075394166626
5490,2.3,2015-11-09,-0.0304026841481645
5491,2.32,2015-11-10,0.008658062743114531
5492,2.26,2015-11-12,-0.026202372394024072
5493,2.361,2015-11-13,0.04372044481918152
5494,2.385,2015-11-16,0.01011386623692854
5495,2.371,2015-11-17,-0.005887317257036035
5496,2.347,2015-11-18,-0.010173890214382015
5497,2.276,2015-11-19,-0.030718400604802024
5498,2.145,2015-11-20,-0.05927996388410408
5499,2.21,2015-11-23,0.02985296314968113
5500,2.2,2015-11-24,-0.004535155165391151
5501,2.206,2015-11-25,0.0027235604670405207
5502,2.212,2015-11-27,0.002716162828777683
5503,2.235,2015-11-30,0.01034414440544375
5504,2.231,2015-12-01,-0.001791312615136699
5505,2.165,2015-12-02,-0.030029553995942242
5506,2.181,2015-12-03,0.007363125765038733
5507,2.186,2015-12-04,0.0022899025348548196
5508,2.067,2015-12-07,-0.0559751090547155
5509,2.07,2015-12-08,0.00145032657764624
5510,2.062,2015-12-09,-0.0038722216825095622
5511,2.015,2015-12-10,-0.02305719019612173
5512,1.99,2015-12-11,-0.012484556662245396
5513,1.894,2015-12-14,-0.049443643972514585
5514,1.822,2015-12-15,-0.038756195926119896
5515,1.79,2015-12-16,-0.01771917898510291
5516,1.755,2015-12-17,-0.019746762934834558
5517,1.767,2015-12-18,0.006814336419730188
5518,1.911,2015-12-21,0.07834347192057674
5519,1.888,2015-12-22,-0.012108597534827157
5520,1.983,2015-12-23,0.049092781814350034
5521,2.029,2015-12-24,0.02293221130601877
5522,2.228,2015-12-28,0.09356126122136006
5523,2.372,2015-12-29,0.06262915907044132
5524,2.214,2015-12-30,-0.06893264684903382
5525,2.337,2015-12-31,0.05406722127027579
5526,2.334,2016-01-04,-0.0012845216923567388
5527,2.325,2016-01-05,-0.00386349482504459
5528,2.267,2016-01-06,-0.025262667513927764
5529,2.382,2016-01-07,0.04948309940771655
5530,2.472,2016-01-08,0.03708706866233583
5531,2.396,2016-01-11,-0.031226859342241446
5532,2.257,2016-01-12,-0.059764182417804144
5533,2.269,2016-01-13,0.005302707962305998
5534,2.139,2016-01-14,-0.05900077569743631
5535,2.1,2016-01-15,-0.01840108537089118
5536,2.091,2016-01-19,-0.00429492428288073
5537,2.118,2016-01-20,0.012829826732717998
5538,2.138,2016-01-21,0.009398565423638785
5539,2.139,2016-01-22,0.0004676174974151005
5540,2.158,2016-01-25,0.008843436735674295
5541,2.18,2016-01-26,0.010143009965054765
5542,2.189,2016-01-27,0.004119941739728122
5543,2.182,2016-01-28,-0.0032029311298468355
5544,2.298,2016-01-29,0.05179729201568484
5545,2.152,2016-02-01,-0.0656415371270259
5546,2.025,2016-02-02,-0.06082794174103562
5547,2.038,2016-02-03,0.006399234242030477
5548,1.972,2016-02-04,-0.03292067862008933
5549,2.063,2016-02-05,0.04511297790867123
5550,2.14,2016-02-08,0.0366445949446454
5551,2.098,2016-02-09,-0.01982131905965481
5552,2.046,2016-02-10,-0.02509784244467069
5553,1.994,2016-02-11,-0.025743995989788014
5554,1.966,2016-02-12,-0.014141649814671742
5555,1.903,2016-02-16,-0.032569433410962356
5556,1.942,2016-02-17,0.020286781555120734
5557,1.852,2016-02-18,-0.04745223364514544
5558,1.804,2016-02-19,-0.02625971458355577
5559,1.821,2016-02-22,0.009379379105038855
5560,1.782,2016-02-23,-0.0216494716968533
5561,1.778,2016-02-24,-0.002247191956904721
5562,1.711,2016-02-25,-0.03841114218165639
5563,1.791,2016-02-26,0.04569612816851817
5564,1.711,2016-02-29,-0.04569612816851826
5565,1.742,2016-03-01,0.01795588352025468
5566,1.678,2016-03-02,-0.037431270385296686
5567,1.639,2016-03-03,-0.023516308283321727
5568,1.666,2016-03-04,0.016339243982958242
5569,1.69,2016-03-07,0.014302985190331262
5570,1.712,2016-03-08,0.012933748784568277
5571,1.752,2016-03-09,0.023095714794649395
5572,1.788,2016-03-10,0.020339684237122783
5573,1.822,2016-03-11,0.018837122086444242
5574,1.819,2016-03-14,-0.0016478993017813872
5575,1.851,2016-03-15,0.017439134055375165
5576,1.868,2016-03-16,0.009142306215290455
5577,1.936,2016-03-17,0.035755649047734234
5578,1.907,2016-03-18,-0.015092662236103251
5579,1.828,2016-03-21,-0.042308853586323726
5580,1.863,2016-03-22,0.01896561858749307
5581,1.794,2016-03-23,-0.03774032798284697
5582,1.806,2016-03-24,0.006666691358189297
5583,1.848,2016-03-28,0.02298951822469878
5584,1.903,2016-03-29,0.02932761509451992
5585,1.996,2016-03-30,0.04771358957525976
5586,1.959,2016-03-31,-0.018711038926868467
5587,1.956,2016-04-01,-0.0015325673497781163
5588,1.998,2016-04-04,0.02124510861373628
5589,1.954,2016-04-05,-0.02226812660577084
5590,1.911,2016-04-06,-0.02225188836245502
5591,2.018,2016-04-07,0.05448025667328119
5592,1.99,2016-04-08,-0.013972283195016144
5593,1.912,2016-04-11,-0.03998482410719152
5594,2.004,2016-04-12,0.04699536859340897
5595,2.036,2016-04-13,0.015841915465657923
5596,1.97,2016-04-14,-0.032953555938379224
5597,1.902,2016-04-15,-0.035127578626698616
5598,1.94,2016-04-18,0.019782008952038296
5599,2.088,2016-04-19,0.07351869694515568
5600,2.069,2016-04-20,-0.00914127125698633
5601,2.068,2016-04-21,-0.00048344211722319626
5602,2.14,2016-04-22,0.03422387238757752
5603,2.063,2016-04-25,-0.03664459494464533
5604,2.032,2016-04-26,-0.015140704372879421
5605,1.995,2016-04-27,-0.018376479374408648
5606,2.078,2016-04-28,0.04076184233520875
5607,2.178,2016-04-29,0.04700113183373312
5608,2.042,2016-05-02,-0.06447730476829495
5609,2.086,2016-05-03,0.0213186368361069
5610,2.141,2016-05-04,0.026024653028965214
5611,2.076,2016-05-05,-0.030830044303903494
5612,2.101,2016-05-06,0.011970456559221104
5613,2.098,2016-05-09,-0.0014289118887580096
5614,2.158,2016-05-10,0.028197356861837563
5615,2.173,2016-05-11,0.006926834438349687
5616,2.155,2016-05-12,-0.008317977718581627
5617,2.096,2016-05-13,-0.027759957096915217
5618,2.029,2016-05-16,-0.0324877056151181
5619,2.048,2016-05-17,0.009320646333583723
5620,2.001,2016-05-18,-0.023216651575665107
5621,2.039,2016-05-19,0.018812435990722
5622,2.062,2016-05-20,0.01121689400244981
5623,2.055,2016-05-23,-0.0034005376465700804
5624,1.98,2016-05-24,-0.03717900324175413
5625,1.992,2016-05-25,0.006042314455962662
5626,1.963,2016-05-26,-0.014665243868082437
5627,2.169,2016-05-27,0.0997923165504132
5628,2.288,2016-05-31,0.05341184167281395
5629,2.381,2016-06-01,0.03984249398717424
5630,2.398,2016-06-03,0.007114489100596867
5631,2.466,2016-06-06,0.027962348136830083
5632,2.474,2016-06-07,0.0032388692281435237
5633,2.468,2016-06-08,-0.002428167927154844
5634,2.617,2016-06-09,0.05862051750486749
5635,2.556,2016-06-10,-0.023585087032720393
5636,2.585,2016-06-13,0.01128197144510408
5637,2.604,2016-06-14,0.007323216385930496
5638,2.595,2016-06-15,-0.003462207728470861
5639,2.58,2016-06-16,-0.005797117684325958
5640,2.623,2016-06-17,0.016529301951210724
5641,2.747,2016-06-20,0.04619070622839999
5642,2.768,2016-06-21,0.007615630642286279
5643,2.677,2016-06-22,-0.03342827321720754
5644,2.698,2016-06-23,0.007813993247348595
5645,2.662,2016-06-24,-0.013433037812644278
5646,2.716,2016-06-27,0.020082489723529877
5647,2.917,2016-06-28,0.07139548118913464
5648,2.863,2016-06-29,-0.018685664769606276
5649,2.924,2016-06-30,0.021082515771554112
5650,2.987,2016-07-01,0.021316997346440828
5651,2.764,2016-07-05,-0.07759063332854942
5652,2.786,2016-07-06,0.007927969452190516
5653,2.777,2016-07-07,-0.003235667032951452
5654,2.801,2016-07-08,0.008605287953308902
5655,2.702,2016-07-11,-0.03598425673996439
5656,2.734,2016-07-12,0.011773498763750683
5657,2.737,2016-07-13,0.0010966917567842122
5658,2.727,2016-07-14,-0.00366032619509063
5659,2.756,2016-07-15,0.01057824928796073
5660,2.722,2016-07-18,-0.012413448922137736
5661,2.728,2016-07-19,0.002201835751941493
5662,2.658,2016-07-20,-0.02599477969016217
5663,2.692,2016-07-21,0.012710451491427816
5664,2.777,2016-07-22,0.031086796542181015
5665,2.747,2016-07-25,-0.010861801211525815
5666,2.712,2016-07-26,-0.012823037034987602
5667,2.672,2016-07-27,-0.014859114403749828
5668,2.873,2016-07-28,0.0725295243227533
5669,2.876,2016-07-29,0.0010436598616477342
5670,2.771,2016-08-01,-0.03719217397795894
5671,2.733,2016-08-02,-0.013808358934910375
5672,2.839,2016-08-03,0.03805197054490315
5673,2.834,2016-08-04,-0.0017627362223454294
5674,2.772,2016-08-05,-0.02212005994083195
5675,2.748,2016-08-08,-0.008695706967553708
5676,2.615,2016-08-09,-0.049609276843216636
5677,2.561,2016-08-10,-0.02086629029949816
5678,2.551,2016-08-11,-0.003912368057713783
5679,2.586,2016-08-12,0.013626841189991206
5680,2.59,2016-08-15,0.0015455953617805433
5681,2.617,2016-08-16,0.010370747836562381
5682,2.619,2016-08-17,0.0007639419775660304
5683,2.674,2016-08-18,0.02078291315417659
5684,2.584,2016-08-19,-0.03423689275939598
5685,2.679,2016-08-22,0.03610500464211614
5686,2.761,2016-08-23,0.030149342385545827
5687,2.796,2016-08-24,0.012596891423546435
5688,2.846,2016-08-25,0.017724675296096903
5689,2.871,2016-08-26,0.008745901471266188
5690,2.853,2016-08-29,-0.0062893289075638785
5691,2.827,2016-08-30,-0.009154993519909784
5692,2.887,2016-08-31,0.021001821969344758
5693,2.792,2016-09-01,-0.033459715780672014
5694,2.792,2016-09-02,0.0
5695,2.717,2016-09-06,-0.02722985445591527
5696,2.676,2016-09-07,-0.01520518817822862
5697,2.806,2016-09-08,0.047436839414287064
5698,2.797,2016-09-09,-0.0032125674604464587
5699,2.915,2016-09-12,0.04132240558263295
5700,2.909,2016-09-13,-0.002060440289391201
5701,2.889,2016-09-14,-0.006898958028966358
5702,2.927,2016-09-15,0.013067586225650725
5703,2.948,2016-09-16,0.0071489666173413895
5704,2.934,2016-09-19,-0.004760294606300119
5705,3.047,2016-09-20,0.03779082028278197
5706,3.057,2016-09-21,0.003276542905125306
5707,2.99,2016-09-22,-0.022160655506102328
5708,2.955,2016-09-23,-0.01177473654453353
5709,2.997,2016-09-26,0.014113137476464505
5710,2.996,2016-09-27,-0.0003337226795531052
5711,2.952,2016-09-28,-0.014795158916747049
5712,2.959,2016-09-29,0.002368466679846673
5713,2.906,2016-09-30,-0.018073808269981444
5714,2.923,2016-10-03,0.005832920981017655
5715,2.964,2016-10-04,0.013929221304731529
5716,3.041,2016-10-05,0.025646701261387028
5717,3.049,2016-10-06,0.002627259310890092
5718,3.193,2016-10-07,0.0461472457265272
5719,3.237,2016-10-11,0.01368606121146244
5720,3.21,2016-10-12,-0.008376037802182847
5721,3.341,2016-10-13,0.03999922623269496
5722,3.285,2016-10-14,-0.0169035114380457
5723,3.244,2016-10-17,-0.012559515683407357
5724,3.263,2016-10-18,0.005839881358017036
5725,3.17,2016-10-19,-0.028915429721994308
5726,3.141,2016-10-20,-0.009190367332679672
5727,2.993,2016-10-21,-0.048264991685947646
5728,2.831,2016-10-24,-0.05564622274079936
5729,2.774,2016-10-25,-0.020339684237122672
5730,2.731,2016-10-26,-0.015622479401071917
5731,2.764,2016-10-27,0.012011063413855504
5732,3.105,2016-10-28,0.11633480948001873
5733,3.026,2016-10-31,-0.02577210001927796
5734,2.902,2016-11-01,-0.04184146090416792
5735,2.792,2016-11-02,-0.03864196956187015
5736,2.769,2016-11-03,-0.008271940711301086
5737,2.767,2016-11-04,-0.0007225433840360216
5738,2.816,2016-11-07,0.017553737491007134
5739,2.633,2016-11-08,-0.06719355778162357
5740,2.69,2016-11-09,0.021417313099575428
5741,2.632,2016-11-10,-0.021797180150676904
5742,2.749,2016-11-14,0.043493195720037896
5743,2.709,2016-11-15,-0.01465764608015062
5744,2.764,2016-11-16,0.020099342802465232
5745,2.703,2016-11-17,-0.02231663861111292
5746,2.843,2016-11-18,0.05049756537455225
5747,2.95,2016-11-21,0.036945337682865696
5748,2.982,2016-11-22,0.010789045990818268
5749,3.026,2016-11-23,0.014647399023617304
5750,3.232,2016-11-28,0.065859525292685
5751,3.315,2016-11-29,0.02535648297897672
5752,3.352,2016-11-30,0.011099558982010737
5753,3.505,2016-12-01,0.044633337866716846
5754,3.436,2016-12-02,-0.019882516364544495
5755,3.654,2016-12-05,0.06151445383380613
5756,3.635,2016-12-06,-0.005213346970332296
5757,3.603,2016-12-07,-0.008842279219526404
5758,3.695,2016-12-08,0.025213722634208846
5759,3.746,2016-12-09,0.013708049621731623
5760,3.507,2016-12-12,-0.06592763286385568
5761,3.474,2016-12-13,-0.009454303339127806
5762,3.54,2016-12-14,0.018820059326769886
5763,3.415,2016-12-16,-0.03594923412292968
5764,3.392,2016-12-19,-0.006757775093096809
5765,3.263,2016-12-20,-0.03877270031847305
5766,3.542,2016-12-21,0.08204452174945828
5767,3.538,2016-12-22,-0.0011299436230482256
5768,3.662,2016-12-23,0.03444785051472537
5769,3.761,2016-12-27,0.026675433235880387
5770,3.93,2016-12-28,0.04395454639297063
5771,3.802,2016-12-29,-0.03311218181493252
5772,3.724,2016-12-30,-0.020728884651416764
5773,3.327,2017-01-03,-0.112727362378481
5774,3.267,2017-01-04,-0.018198864417406528
5775,3.273,2017-01-05,0.00183486290011044
5776,3.285,2017-01-06,0.0036596564175303517
5777,3.103,2017-01-09,-0.05699726647033071
5778,3.278,2017-01-10,0.05486409485539484
5779,3.224,2017-01-11,-0.01661065567725601
5780,3.386,2017-01-12,0.04902645906656177
5781,3.419,2017-01-13,0.009698826946220696
5782,3.412,2017-01-17,-0.002049481027731542
5783,3.302,2017-01-18,-0.03277028413149643
5784,3.368,2017-01-19,0.01979075088214394
5785,3.204,2017-01-20,-0.04991906717396744
5786,3.243,2017-01-23,0.012098798119068103
5787,3.279,2017-01-24,0.011039670537330308
5788,3.332,2017-01-25,0.016034226442085034
5789,3.382,2017-01-26,0.014894526171792308
5790,3.391,2017-01-27,0.002657612667113041
5791,3.232,2017-01-30,-0.048023722484652545
5792,3.117,2017-01-31,-0.036230139873648974
5793,3.168,2017-02-01,0.01622947316697944
5794,3.187,2017-02-02,0.005979561483019887
5795,3.063,2017-02-03,-0.039685207584561025
5796,3.05,2017-02-06,-0.00425323723131806
5797,3.13,2017-02-07,0.02589141393274171
5798,3.126,2017-02-08,-0.0012787725527769762
5799,3.141,2017-02-09,0.004786988557224649
5800,3.034,2017-02-10,-0.03465933963016906
5801,2.944,2017-02-13,-0.03011268005971068
5802,2.905,2017-02-14,-0.013335810562755278
5803,2.925,2017-02-15,0.006861090379945381
5804,2.854,2017-02-16,-0.024572961629175032
5805,2.834,2017-02-17,-0.0070323777861560225
5806,2.564,2017-02-21,-0.10012060221006504
5807,2.592,2017-02-22,0.010861239431604634
5808,2.617,2017-02-23,0.00959884505798045
5809,2.627,2017-02-24,0.0038138871553939657
5810,2.693,2017-02-27,0.02481330312605918
5811,2.774,2017-02-28,0.029634508063177935
5812,2.799,2017-03-01,0.00897188864067648
5813,2.804,2017-03-02,0.0017847586390272237
5814,2.827,2017-03-03,0.008169109539109603
5815,2.901,2017-03-06,0.025839426427813623
5816,2.824,2017-03-07,-0.02690118550827132
5817,2.901,2017-03-08,0.02690118550827132
5818,2.974,2017-03-09,0.024852342898696544
5819,3.008,2017-03-10,0.011367558049629887
5820,3.043,2017-03-13,0.01156846482724069
5821,2.938,2017-03-14,-0.035114793163148486
5822,2.981,2017-03-15,0.014529736944248826
5823,2.902,2017-03-16,-0.02685866023393824
5824,2.948,2017-03-17,0.015726819865094065
5825,3.041,2017-03-20,0.03105943436813742
5826,3.093,2017-03-21,0.016955085007705022
5827,3.011,2017-03-22,-0.026869244203335783
5828,3.051,2017-03-23,0.013197156234935876
5829,3.076,2017-03-24,0.008160645908864833
5830,3.052,2017-03-27,-0.007832938221186947
5831,3.096,2017-03-28,0.01431384230527015
5832,3.175,2017-03-29,0.02519667661717426
5833,3.191,2017-03-30,0.005026714951451443
5834,3.19,2017-03-31,-0.0003134304993532261
5835,3.128,2017-04-03,-0.019627094113688525
5836,3.293,2017-04-04,0.05140518071116259
5837,3.266,2017-04-05,-0.008233008845953887
5838,3.331,2017-04-06,0.01970656466326918
5839,3.261,2017-04-07,-0.021238662404360502
5840,3.238,2017-04-10,-0.00707804155173878
5841,3.15,2017-04-11,-0.02755340241790177
5842,3.187,2017-04-12,0.011677582597657535
5843,3.227,2017-04-13,0.012472877634625531
5844,3.163,2017-04-17,-0.020031968746313043
5845,3.145,2017-04-18,-0.005707054171107871
5846,3.185,2017-04-19,0.012638398871722849
5847,3.159,2017-04-20,-0.008196767204178626
5848,3.101,2017-04-21,-0.018530881701636217
5849,3.066,2017-04-24,-0.011350859668689563
5850,3.043,2017-04-25,-0.0075299095347882185
5851,3.142,2017-04-26,0.032015668918595405
5852,3.239,2017-04-27,0.03040510035576281
5853,3.276,2017-04-28,0.011358525801630735
5854,3.215,2017-05-01,-0.018795808301240214
5855,3.195,2017-05-02,-0.006240269860084623
5856,3.228,2017-05-03,0.010275662578204297
5857,3.186,2017-05-04,-0.01309653891984568
5858,3.266,2017-05-05,0.024799783060416625
5859,3.172,2017-05-08,-0.029203690775671795
5860,3.227,2017-05-09,0.01719060929722321
5861,3.292,2017-05-10,0.01994236974499863
5862,3.376,2017-05-11,0.025196293918887266
5863,3.424,2017-05-12,0.014117881545785022
5864,3.349,2017-05-15,-0.022147664467428017
5865,3.23,2017-05-16,-0.036179656577502474
5866,3.192,2017-05-17,-0.011834457647002796
5867,3.182,2017-05-18,-0.003137749671967249
5868,3.256,2017-05-19,0.02298951822469878
5869,3.33,2017-05-22,0.022472855852058576
5870,3.219,2017-05-23,-0.03390155167568146
5871,3.209,2017-05-24,-0.0031113901889511957
5872,3.184,2017-05-25,-0.00782109414558324
5873,3.236,2017-05-26,0.016199731214108608
5874,3.145,2017-05-30,-0.028524109043841447
5875,3.071,2017-05-31,-0.023810648693718447
5876,3.008,2017-06-01,-0.020727835371092004
5877,2.999,2017-06-02,-0.0029965063207213123
5878,2.982,2017-06-05,-0.005684683424325309
5879,3.042,2017-06-06,0.01992097749455435
5880,3.02,2017-06-07,-0.0072583624503227305
5881,3.028,2017-06-08,0.002645504188424175
5882,3.039,2017-06-09,0.003626178359453665
5883,3.024,2017-06-12,-0.004948055617369525
5884,2.966,2017-06-13,-0.019366214601546104
5885,2.933,2017-06-14,-0.011188453720426548
5886,3.056,2017-06-15,0.04108108130896007
5887,3.037,2017-06-16,-0.006236685240662381
5888,2.894,2017-06-19,-0.04823055785431951
5889,2.907,2017-06-20,0.004481993367446811
5890,2.893,2017-06-21,-0.004827595582740945
5891,2.894,2017-06-22,0.0003456022152942702
5892,2.929,2017-06-23,0.012021439636304126
5893,3.027,2017-06-26,0.032910962193985246
5894,3.037,2017-06-27,0.0032981560240301147
5895,3.067,2017-06-28,0.009829699068502758
5896,3.042,2017-06-29,-0.008184691295013466
5897,3.035,2017-06-30,-0.002303769325639391
5898,2.951,2017-07-03,-0.028067328550659288
5899,2.84,2017-07-05,-0.03834004378768774
5900,2.888,2017-07-06,0.0167601688574651
5901,2.864,2017-07-07,-0.008344971932180647
5902,2.929,2017-07-10,0.022441818747197334
5903,3.047,2017-07-11,0.039496432157975665
5904,2.985,2017-07-12,-0.02055775315900662
5905,2.961,2017-07-13,-0.008072697725111176
5906,2.98,2017-07-14,0.006396251397859011
5907,3.02,2017-07-17,0.013333530869465168
5908,3.088,2017-07-18,0.02226680077575145
5909,3.066,2017-07-19,-0.00714985171290738
5910,3.043,2017-07-20,-0.0075299095347882185
5911,2.97,2017-07-21,-0.02428191810022578
5912,2.899,2017-07-24,-0.02419610287508989
5913,2.944,2017-07-25,0.015403350927111256
5914,2.924,2017-07-26,-0.006816658979097792
5915,2.969,2017-07-27,0.015272653894090759
5916,2.941,2017-07-28,-0.009475536209764799
5917,2.794,2017-07-31,-0.05127539873708784
5918,2.819,2017-08-01,0.008907951297205428
5919,2.811,2017-08-02,-0.0028419202075806995
5920,2.8,2017-08-03,-0.003920874743236663
5921,2.774,2017-08-04,-0.009329095288518338
5922,2.801,2017-08-07,0.009686174385331653
5923,2.822,2017-08-08,0.007469357152650689
5924,2.883,2017-08-09,0.021385565225642826
5925,2.985,2017-08-10,0.03476832818830027
5926,2.983,2017-08-11,-0.0006702413119538506
5927,2.959,2017-08-14,-0.008078132114538818
5928,2.935,2017-08-15,-0.008143920138012793
5929,2.89,2017-08-16,-0.01545095115571899
5930,2.929,2017-08-17,0.013404565721255509
5931,2.893,2017-08-18,-0.012367041851598414
5932,2.962,2017-08-21,0.02357068985160911
5933,2.939,2017-08-22,-0.00779532840882673
5934,2.928,2017-08-23,-0.003749791337715193
5935,2.949,2017-08-24,0.007146533734074087
5936,2.892,2017-08-25,-0.019517825536620903
5937,2.925,2017-08-28,0.011346176387301522
5938,2.961,2017-08-29,0.012232568435634451
5939,2.939,2017-08-30,-0.007457661682673805
5940,3.04,2017-08-31,0.03378812798135003
5941,3.07,2017-09-01,0.009820046180975294
5942,2.972,2017-09-05,-0.03244243474359302
5943,3.0,2017-09-06,0.009377161812597005
5944,2.981,2017-09-07,-0.006353473972175379
5945,2.89,2017-09-08,-0.031002312571593485
5946,2.95,2017-09-11,0.02054866822738776
5947,3.001,2017-09-12,0.017140396106501445
5948,3.058,2017-09-13,0.018815541048640392
5949,3.07,2017-09-14,0.003916454092235142
5950,3.024,2017-09-15,-0.015097103281819138
5951,3.146,2017-09-18,0.03955134631879952
5952,3.122,2017-09-19,-0.007657982542845795
5953,3.094,2017-09-20,-0.009009069942365968
5954,2.946,2017-09-21,-0.04901643411043579
5955,2.959,2017-09-22,0.0044030553776340485
5956,2.919,2017-09-25,-0.01361028154609495
5957,2.918,2017-09-26,-0.0003426417713837803
5958,2.974,2017-09-27,0.019009397937369492
5959,3.017,2017-09-28,0.01435511213896058
5960,3.007,2017-09-29,-0.003320056170531901
5961,2.916,2017-10-02,-0.030730089859980374
5962,2.895,2017-10-03,-0.007227703121453145
5963,2.94,2017-10-04,0.01542447032563173
5964,2.923,2017-10-05,-0.005799095221481352
5965,2.863,2017-10-06,-0.020740460013130953
5966,2.891,2017-10-10,0.009732436918231054
5967,2.889,2017-10-11,-0.0006920415501109158
5968,2.989,2017-10-12,0.03402846181770257
5969,3.0,2017-10-13,0.0036734053663088884
5970,2.946,2017-10-16,-0.018163970627671066
5971,2.962,2017-10-17,0.005416397805168451
5972,2.854,2017-10-18,-0.03714319679096245
5973,2.873,2017-10-19,0.00663526094250797
5974,2.915,2017-10-20,0.014513039805303132
5975,2.991,2017-10-23,0.02573795984535532
5976,2.974,2017-10-24,-0.00569993160984759
5977,2.919,2017-10-25,-0.01866675616598563
5978,2.89,2017-10-26,-0.009984589747636831
5979,2.752,2017-10-27,-0.04892858205324363
5980,2.966,2017-10-30,0.0748863236446432
5981,2.896,2017-10-31,-0.023883769192270546
5982,2.893,2017-11-01,-0.0010364485294718936
5983,2.935,2017-11-02,0.01441342728606191
5984,2.984,2017-11-03,0.016557229061454595
5985,3.134,2017-11-06,0.04904546159231465
5986,3.152,2017-11-07,0.005727028061803607
5987,3.175,2017-11-08,0.007270460349022238
5988,3.2,2017-11-09,0.007843177461026099
5989,3.167,2017-11-13,-0.010366042249178177
5990,3.102,2017-11-14,-0.020737702802155658
5991,3.08,2017-11-15,-0.0071174677688638785
5992,3.053,2017-11-16,-0.008804883232742295
5993,3.097,2017-11-17,0.014309187238325043
5994,3.047,2017-11-20,-0.016276400987493733
5995,3.017,2017-11-21,-0.00989453982664804
5996,2.968,2017-11-22,-0.016374634871789955
5997,2.928,2017-11-27,-0.013568729206068903
5998,3.074,2017-11-28,0.04866004901733897
5999,3.179,2017-11-29,0.0335870368122615
6000,3.025,2017-11-30,-0.049655590445860834
6001,3.061,2017-12-01,0.011830568480470665
6002,2.985,2017-12-04,-0.025141913118710016
6003,2.914,2017-12-05,-0.024073039071552282
6004,2.922,2017-12-06,0.0027416055554947178
6005,2.763,2017-12-07,-0.05595126738722837
6006,2.772,2017-12-08,0.003252035386377316
6007,2.828,2017-12-11,0.02000066670666965
6008,2.678,2017-12-12,-0.05449950076534556
6009,2.715,2017-12-13,0.013721706116917974
6010,2.684,2017-12-14,-0.011483734276463304
6011,2.612,2017-12-15,-0.02719200769525077
6012,2.745,2017-12-18,0.04966486354730922
6013,2.692,2017-12-19,-0.019496663179012552
6014,2.637,2017-12-20,-0.020642504411331773
6015,2.598,2017-12-21,-0.014899989122741876
